Con,Ecg,ecg_filtered,ecg_pow,ecg_pow100
-1.00,1.74,0.01,0.00,0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.72,-0.02,-0.00,-0.01
-1.00,1.77,0.02,0.00,0.01
-1.00,1.79,-0.01,-0.00,-0.00
-1.00,1.84,-0.00,-0.00,-0.00
-1.00,1.77,-0.04,-0.00,-0.08
-1.00,1.74,0.02,0.00,0.00
-1.00,1.69,0.02,0.00,0.01
-1.00,1.74,0.05,0.00,0.10
-1.00,1.72,-0.03,-0.00,-0.02
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.67,-0.04,-0.00,-0.05
-1.00,1.72,0.03,0.00,0.03
-1.00,2.22,0.14,0.00,2.59
-1.00,2.72,-0.06,-0.00,-0.18
-1.00,2.60,-0.30,-0.03,-27.53
-1.00,1.89,-0.19,-0.01,-7.41
-1.00,1.38,0.26,0.02,17.04
-1.00,1.42,0.44,0.08,83.92
-1.00,1.48,0.09,0.00,0.73
-1.00,1.55,-0.15,-0.00,-3.64
-1.00,1.54,-0.23,-0.01,-11.69
-1.00,1.60,-0.11,-0.00,-1.28
-1.00,1.63,-0.04,-0.00,-0.06
-1.00,1.70,0.04,0.00,0.08
-1.00,1.71,0.04,0.00,0.05
-1.00,1.78,0.07,0.00,0.28
-1.00,1.77,0.02,0.00,0.00
-1.00,1.84,0.03,0.00,0.04
-1.00,1.84,-0.01,-0.00,-0.00
-1.00,1.89,0.00,0.00,0.00
-1.00,1.92,-0.02,-0.00,-0.00
-1.00,1.98,-0.00,-0.00,-0.00
-1.00,1.97,-0.03,-0.00,-0.03
-1.00,2.02,0.01,0.00,0.00
-1.00,2.02,-0.01,-0.00,-0.00
-1.00,2.04,0.01,0.00,0.00
-1.00,1.99,-0.01,-0.00,-0.00
-1.00,1.99,0.02,0.00,0.01
-1.00,1.91,-0.01,-0.00,-0.00
-1.00,1.84,0.01,0.00,0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.64,0.03,0.00,0.02
-1.00,1.57,0.00,0.00,0.00
-1.00,1.55,0.00,0.00,0.00
-1.00,1.51,-0.03,-0.00,-0.03
-1.00,1.51,-0.01,-0.00,-0.00
-1.00,1.49,-0.02,-0.00,-0.01
-1.00,1.53,0.02,0.00,0.00
-1.00,1.52,-0.01,-0.00,-0.00
-1.00,1.57,0.02,0.00,0.00
-1.00,1.56,-0.01,-0.00,-0.00
-1.00,1.62,0.02,0.00,0.01
-1.00,1.60,-0.02,-0.00,-0.01
-1.00,1.64,0.02,0.00,0.01
-1.00,1.64,-0.01,-0.00,-0.00
-1.00,1.69,0.02,0.00,0.00
-1.00,1.67,-0.02,-0.00,-0.01
-1.00,1.72,0.01,0.00,0.00
-1.00,1.70,-0.02,-0.00,-0.00
-1.00,1.74,0.02,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.71,0.00,0.00,0.00
-1.00,1.67,-0.00,-0.00,-0.00
-1.00,1.67,0.02,0.00,0.01
-1.00,1.62,-0.01,-0.00,-0.00
-1.00,1.64,0.02,0.00,0.01
-1.00,1.62,-0.01,-0.00,-0.00
-1.00,1.66,0.00,0.00,0.00
-1.00,1.66,-0.02,-0.00,-0.01
-1.00,1.71,0.01,0.00,0.00
-1.00,1.68,-0.02,-0.00,-0.01
-1.00,1.72,0.02,0.00,0.01
-1.00,1.74,0.00,0.00,0.00
-1.00,1.78,0.01,0.00,0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.78,-0.00,-0.00,-0.00
-1.00,1.74,-0.00,-0.00,-0.00
-1.00,1.77,0.03,0.00,0.02
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.74,0.02,0.00,0.01
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.75,0.00,0.00,0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.79,-0.01,-0.00,-0.00
-1.00,1.77,-0.01,-0.00,-0.00
-1.00,1.78,0.01,0.00,0.00
-1.00,1.75,-0.00,-0.00,-0.00
-1.00,1.78,0.02,0.00,0.01
-1.00,1.75,-0.01,-0.00,-0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.75,0.01,0.00,0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.78,0.02,0.00,0.00
-1.00,1.79,-0.01,-0.00,-0.00
-1.00,1.84,0.00,0.00,0.00
-1.00,1.79,-0.04,-0.00,-0.04
-1.00,1.77,0.01,0.00,0.00
-1.00,1.72,0.01,0.00,0.00
-1.00,1.72,0.03,0.00,0.03
-1.00,1.72,0.00,0.00,0.00
-1.00,1.75,-0.00,-0.00,-0.00
-1.00,1.71,-0.04,-0.00,-0.06
-1.00,1.74,0.01,0.00,0.00
-1.00,2.15,0.11,0.00,1.44
-1.00,2.68,-0.00,-0.00,-0.00
-1.00,2.54,-0.30,-0.03,-28.08
-1.00,1.84,-0.20,-0.01,-7.80
-1.00,1.37,0.26,0.02,17.30
-1.00,1.43,0.42,0.07,74.74
-1.00,1.52,0.08,0.00,0.59
-1.00,1.61,-0.16,-0.00,-4.12
-1.00,1.61,-0.23,-0.01,-11.68
-1.00,1.62,-0.12,-0.00,-1.70
-1.00,1.66,-0.00,-0.00,-0.00
-1.00,1.75,0.06,0.00,0.20
-1.00,1.79,0.03,0.00,0.04
-1.00,1.85,0.04,0.00,0.06
-1.00,1.85,0.01,0.00,0.00
-1.00,1.87,0.02,0.00,0.01
-1.00,1.86,0.01,0.00,0.00
-1.00,1.88,0.01,0.00,0.00
-1.00,1.88,-0.01,-0.00,-0.00
-1.00,1.91,-0.00,-0.00,-0.00
-1.00,1.92,-0.02,-0.00,-0.01
-1.00,1.96,0.00,0.00,0.00
-1.00,1.99,-0.01,-0.00,-0.00
-1.00,2.01,-0.00,-0.00,-0.00
-1.00,2.00,-0.01,-0.00,-0.00
-1.00,1.99,0.01,0.00,0.00
-1.00,1.93,0.00,0.00,0.00
-1.00,1.85,0.01,0.00,0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.67,0.02,0.00,0.01
-1.00,1.57,-0.00,-0.00,-0.00
-1.00,1.54,0.01,0.00,0.00
-1.00,1.53,-0.01,-0.00,-0.00
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.51,-0.03,-0.00,-0.02
-1.00,1.56,0.01,0.00,0.00
-1.00,1.53,-0.02,-0.00,-0.01
-1.00,1.55,0.02,0.00,0.01
-1.00,1.59,0.02,0.00,0.01
-1.00,1.63,0.00,0.00,0.00
-1.00,1.66,-0.00,-0.00,-0.00
-1.00,1.69,-0.00,-0.00,-0.00
-1.00,1.69,-0.01,-0.00,-0.00
-1.00,1.73,0.02,0.00,0.00
-1.00,1.74,-0.00,-0.00,-0.00
-1.00,1.77,0.00,0.00,0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.79,0.00,0.00,0.00
-1.00,1.77,-0.00,-0.00,-0.00
-1.00,1.75,0.00,0.00,0.00
-1.00,1.71,0.00,0.00,0.00
-1.00,1.70,0.01,0.00,0.00
-1.00,1.68,0.00,0.00,0.00
-1.00,1.69,0.00,0.00,0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.78,0.02,0.00,0.01
-1.00,1.76,-0.01,-0.00,-0.00
-1.00,1.76,0.00,0.00,0.00
-1.00,1.76,0.00,0.00,0.00
-1.00,1.75,0.00,0.00,0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.75,0.01,0.00,0.00
-1.00,1.77,-0.00,-0.00,-0.00
-1.00,1.76,-0.02,-0.00,-0.00
-1.00,1.75,-0.01,-0.00,-0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.75,0.00,0.00,0.00
-1.00,1.77,0.01,0.00,0.00
-1.00,1.79,-0.00,-0.00,-0.00
-1.00,1.79,-0.01,-0.00,-0.00
-1.00,1.76,-0.01,-0.00,-0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.78,0.01,0.00,0.00
-1.00,1.75,-0.02,-0.00,-0.00
-1.00,1.75,0.00,0.00,0.00
-1.00,1.76,0.00,0.00,0.00
-1.00,1.82,0.02,0.00,0.00
-1.00,1.82,-0.03,-0.00,-0.02
-1.00,1.79,-0.02,-0.00,-0.01
-1.00,1.74,0.00,0.00,0.00
-1.00,1.74,0.03,0.00,0.04
-1.00,1.74,0.01,0.00,0.00
-1.00,1.73,-0.00,-0.00,-0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.69,-0.02,-0.00,-0.02
-1.00,1.68,0.01,0.00,0.00
-1.00,2.15,0.14,0.00,2.78
-1.00,2.66,-0.03,-0.00,-0.02
-1.00,2.61,-0.29,-0.02,-23.62
-1.00,1.96,-0.22,-0.01,-10.69
-1.00,1.44,0.21,0.01,9.59
-1.00,1.42,0.42,0.07,73.87
-1.00,1.51,0.14,0.00,2.84
-1.00,1.58,-0.13,-0.00,-2.35
-1.00,1.59,-0.23,-0.01,-11.48
-1.00,1.62,-0.13,-0.00,-2.27
-1.00,1.66,-0.03,-0.00,-0.03
-1.00,1.67,0.02,0.00,0.01
-1.00,1.73,0.07,0.00,0.32
-1.00,1.78,0.05,0.00,0.13
-1.00,1.81,0.02,0.00,0.01
-1.00,1.83,0.01,0.00,0.00
-1.00,1.85,0.00,0.00,0.00
-1.00,1.90,0.01,0.00,0.00
-1.00,1.91,-0.02,-0.00,-0.01
-1.00,1.95,-0.00,-0.00,-0.00
-1.00,1.98,-0.00,-0.00,-0.00
-1.00,1.99,-0.01,-0.00,-0.00
-1.00,2.01,0.00,0.00,0.00
-1.00,2.01,-0.00,-0.00,-0.00
-1.00,2.01,0.00,0.00,0.00
-1.00,1.98,0.00,0.00,0.00
-1.00,1.91,-0.00,-0.00,-0.00
-1.00,1.83,0.01,0.00,0.00
-1.00,1.72,0.00,0.00,0.00
-1.00,1.63,0.02,0.00,0.01
-1.00,1.56,0.01,0.00,0.00
-1.00,1.54,0.00,0.00,0.00
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.49,-0.02,-0.00,-0.01
-1.00,1.51,0.00,0.00,0.00
-1.00,1.54,-0.00,-0.00,-0.00
-1.00,1.56,-0.01,-0.00,-0.00
-1.00,1.57,-0.00,-0.00,-0.00
-1.00,1.59,0.01,0.00,0.00
-1.00,1.62,0.01,0.00,0.00
-1.00,1.63,0.00,0.00,0.00
-1.00,1.64,0.00,0.00,0.00
-1.00,1.69,0.01,0.00,0.00
-1.00,1.70,-0.02,-0.00,-0.00
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.73,0.01,0.00,0.00
-1.00,1.73,-0.00,-0.00,-0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.72,-0.02,-0.00,-0.01
-1.00,1.71,0.01,0.00,0.00
-1.00,1.71,0.01,0.00,0.00
-1.00,1.72,0.01,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.74,-0.00,-0.00,-0.00
-1.00,1.69,-0.03,-0.00,-0.02
-1.00,1.65,0.00,0.00,0.00
-1.00,1.64,0.03,0.00,0.02
-1.00,1.65,0.01,0.00,0.00
-1.00,1.67,-0.00,-0.00,-0.00
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.72,-0.02,-0.00,-0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.72,-0.00,-0.00,-0.00
-1.00,1.74,0.02,0.00,0.01
-1.00,1.73,-0.00,-0.00,-0.00
-1.00,1.73,0.01,0.00,0.00
-1.00,1.72,0.00,0.00,0.00
-1.00,1.72,0.00,0.00,0.00
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.71,0.00,0.00,0.00
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.70,-0.00,-0.00,-0.00
-1.00,1.72,0.01,0.00,0.00
-1.00,1.74,0.00,0.00,0.00
-1.00,1.77,-0.01,-0.00,-0.00
-1.00,1.77,-0.01,-0.00,-0.00
-1.00,1.79,0.00,0.00,0.00
-1.00,1.77,-0.00,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.75,0.02,0.00,0.01
-1.00,1.73,-0.00,-0.00,-0.00
-1.00,1.74,0.00,0.00,0.00
-1.00,1.77,0.00,0.00,0.00
-1.00,1.80,-0.01,-0.00,-0.00
-1.00,1.76,-0.03,-0.00,-0.03
-1.00,1.73,0.00,0.00,0.00
-1.00,1.73,0.02,0.00,0.02
-1.00,1.75,0.02,0.00,0.01
-1.00,1.73,-0.02,-0.00,-0.00
-1.00,1.74,0.00,0.00,0.00
-1.00,1.70,-0.02,-0.00,-0.01
-1.00,1.70,0.01,0.00,0.00
-1.00,2.16,0.14,0.00,2.56
-1.00,2.68,-0.03,-0.00,-0.02
-1.00,2.61,-0.29,-0.02,-24.98
-1.00,1.94,-0.22,-0.01,-10.85
-1.00,1.40,0.22,0.01,10.09
-1.00,1.40,0.43,0.08,81.99
-1.00,1.46,0.13,0.00,2.04
-1.00,1.52,-0.14,-0.00,-2.73
-1.00,1.53,-0.21,-0.01,-9.80
-1.00,1.59,-0.12,-0.00,-1.92
-1.00,1.62,-0.05,-0.00,-0.11
-1.00,1.68,0.03,0.00,0.04
-1.00,1.71,0.04,0.00,0.09
-1.00,1.77,0.06,0.00,0.21
-1.00,1.79,0.03,0.00,0.02
-1.00,1.83,0.02,0.00,0.01
-1.00,1.83,-0.01,-0.00,-0.00
-1.00,1.88,0.01,0.00,0.00
-1.00,1.90,-0.01,-0.00,-0.00
-1.00,1.95,-0.01,-0.00,-0.00
-1.00,2.00,-0.01,-0.00,-0.00
-1.00,2.03,-0.02,-0.00,-0.00
-1.00,2.02,-0.02,-0.00,-0.01
-1.00,2.06,0.02,0.00,0.01
-1.00,2.08,0.01,0.00,0.00
-1.00,2.04,-0.01,-0.00,-0.00
-1.00,1.96,-0.01,-0.00,-0.00
-1.00,1.87,0.02,0.00,0.00
-1.00,1.75,0.01,0.00,0.00
-1.00,1.68,0.02,0.00,0.01
-1.00,1.60,0.00,0.00,0.00
-1.00,1.56,-0.01,-0.00,-0.00
-1.00,1.53,-0.02,-0.00,-0.01
-1.00,1.53,-0.01,-0.00,-0.00
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.55,0.01,0.00,0.00
-1.00,1.56,-0.00,-0.00,-0.00
-1.00,1.60,0.01,0.00,0.00
-1.00,1.62,-0.00,-0.00,-0.00
-1.00,1.66,0.01,0.00,0.00
-1.00,1.66,-0.01,-0.00,-0.00
-1.00,1.69,0.01,0.00,0.00
-1.00,1.68,-0.00,-0.00,-0.00
-1.00,1.72,0.02,0.00,0.00
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.72,0.00,0.00,0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.75,0.01,0.00,0.00
-1.00,1.70,-0.03,-0.00,-0.02
-1.00,1.72,0.02,0.00,0.01
-1.00,1.69,-0.01,-0.00,-0.00
-1.00,1.71,0.01,0.00,0.00
-1.00,1.67,-0.01,-0.00,-0.00
-1.00,1.68,0.01,0.00,0.00
-1.00,1.64,-0.01,-0.00,-0.00
-1.00,1.67,0.02,0.00,0.01
-1.00,1.66,-0.01,-0.00,-0.00
-1.00,1.68,0.00,0.00,0.00
-1.00,1.68,-0.01,-0.00,-0.00
-1.00,1.73,0.01,0.00,0.00
-1.00,1.73,-0.02,-0.00,-0.00
-1.00,1.75,0.01,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.74,0.02,0.00,0.01
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.72,0.02,0.00,0.00
-1.00,1.68,-0.01,-0.00,-0.00
-1.00,1.70,0.01,0.00,0.00
-1.00,1.72,-0.00,-0.00,-0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.71,-0.02,-0.00,-0.00
-1.00,1.75,0.02,0.00,0.01
-1.00,1.73,-0.02,-0.00,-0.01
-1.00,1.77,0.02,0.00,0.01
-1.00,1.74,-0.02,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.74,0.00,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.74,-0.00,-0.00,-0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.75,-0.00,-0.00,-0.00
-1.00,1.84,0.02,0.00,0.01
-1.00,1.80,-0.04,-0.00,-0.07
-1.00,1.75,-0.01,-0.00,-0.00
-1.00,1.70,0.02,0.00,0.01
-1.00,1.72,0.04,0.00,0.09
-1.00,1.72,0.00,0.00,0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.72,-0.02,-0.00,-0.01
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.81,0.04,0.00,0.05
-1.00,2.47,0.15,0.00,3.44
-1.00,2.68,-0.20,-0.01,-8.54
-1.00,2.34,-0.27,-0.02,-19.60
-1.00,1.57,-0.06,-0.00,-0.21
-1.00,1.40,0.42,0.07,73.69
-1.00,1.46,0.29,0.02,24.14
-1.00,1.54,-0.03,-0.00,-0.03
-1.00,1.57,-0.20,-0.01,-8.42
-1.00,1.66,-0.16,-0.00,-3.97
-1.00,1.68,-0.11,-0.00,-1.16
-1.00,1.74,0.01,0.00,0.00
-1.00,1.76,0.04,0.00,0.05
-1.00,1.85,0.08,0.00,0.48
-1.00,1.81,0.01,0.00,0.00
-1.00,1.87,0.05,0.00,0.15
-1.00,1.88,0.00,0.00,0.00
-1.00,1.95,0.01,0.00,0.00
-1.00,1.96,-0.03,-0.00,-0.04
-1.00,2.02,-0.01,-0.00,-0.00
-1.00,2.00,-0.03,-0.00,-0.04
-1.00,2.02,0.01,0.00,0.00
-1.00,2.01,0.00,0.00,0.00
-1.00,2.05,0.02,0.00,0.01
-1.00,2.01,-0.02,-0.00,-0.01
-1.00,1.97,-0.00,-0.00,-0.00
-1.00,1.92,0.01,0.00,0.00
-1.00,1.85,0.01,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.66,0.03,0.00,0.03
-1.00,1.58,0.00,0.00,0.00
-1.00,1.56,0.01,0.00,0.00
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.52,-0.01,-0.00,-0.00
-1.00,1.50,-0.02,-0.00,-0.00
-1.00,1.55,0.01,0.00,0.00
-1.00,1.54,-0.02,-0.00,-0.01
-1.00,1.60,0.02,0.00,0.01
-1.00,1.59,-0.01,-0.00,-0.00
-1.00,1.61,0.01,0.00,0.00
-1.00,1.57,-0.01,-0.00,-0.00
-1.00,1.62,0.04,0.00,0.05
-1.00,1.61,-0.01,-0.00,-0.00
-1.00,1.68,0.02,0.00,0.00
-1.00,1.69,-0.03,-0.00,-0.02
-1.00,1.75,-0.00,-0.00,-0.00
-1.00,1.74,-0.02,-0.00,-0.01
-1.00,1.76,0.01,0.00,0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.75,0.03,0.00,0.02
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.73,0.02,0.00,0.00
-1.00,1.68,-0.02,-0.00,-0.00
-1.00,1.68,0.01,0.00,0.00
-1.00,1.65,-0.01,-0.00,-0.00
-1.00,1.70,0.02,0.00,0.00
-1.00,1.68,-0.03,-0.00,-0.02
-1.00,1.75,0.01,0.00,0.00
-1.00,1.71,-0.03,-0.00,-0.04
-1.00,1.76,0.03,0.00,0.02
-1.00,1.76,-0.00,-0.00,-0.00
-1.00,1.79,0.01,0.00,0.00
-1.00,1.76,-0.02,-0.00,-0.00
-1.00,1.79,0.02,0.00,0.01
-1.00,1.75,-0.01,-0.00,-0.00
-1.00,1.79,0.02,0.00,0.01
-1.00,1.74,-0.02,-0.00,-0.01
-1.00,1.77,0.02,0.00,0.00
-1.00,1.73,-0.02,-0.00,-0.01
-1.00,1.74,0.01,0.00,0.00
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.77,0.02,0.00,0.00
-1.00,1.76,-0.02,-0.00,-0.01
-1.00,1.79,0.01,0.00,0.00
-1.00,1.80,-0.01,-0.00,-0.00
-1.00,1.81,0.00,0.00,0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.79,0.02,0.00,0.01
-1.00,1.75,-0.01,-0.00,-0.00
-1.00,1.77,0.02,0.00,0.01
-1.00,1.75,-0.01,-0.00,-0.00
-1.00,1.78,0.01,0.00,0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.85,0.01,0.00,0.00
-1.00,1.81,-0.03,-0.00,-0.04
-1.00,1.81,0.01,0.00,0.00
-1.00,1.75,-0.00,-0.00,-0.00
-1.00,1.76,0.04,0.00,0.05
-1.00,1.73,0.00,0.00,0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.70,-0.03,-0.00,-0.02
-1.00,1.68,0.00,0.00,0.00
-1.00,1.81,0.04,0.00,0.08
-1.00,2.46,0.14,0.00,2.46
-1.00,2.75,-0.19,-0.01,-6.45
-1.00,2.44,-0.30,-0.03,-26.33
-1.00,1.62,-0.10,-0.00,-0.87
-1.00,1.42,0.43,0.08,80.98
-1.00,1.46,0.32,0.03,33.20
-1.00,1.56,0.00,0.00,0.00
-1.00,1.56,-0.22,-0.01,-10.96
-1.00,1.64,-0.17,-0.00,-4.79
-1.00,1.65,-0.11,-0.00,-1.29
-1.00,1.69,0.00,0.00,0.00
-1.00,1.73,0.05,0.00,0.11
-1.00,1.78,0.06,0.00,0.24
-1.00,1.78,0.03,0.00,0.02
-1.00,1.86,0.05,0.00,0.13
-1.00,1.86,-0.02,-0.00,-0.00
-1.00,1.88,-0.00,-0.00,-0.00
-1.00,1.88,-0.01,-0.00,-0.00
-1.00,1.95,0.01,0.00,0.00
-1.00,1.94,-0.03,-0.00,-0.02
-1.00,1.99,0.00,0.00,0.00
-1.00,2.01,-0.01,-0.00,-0.00
-1.00,2.07,0.01,0.00,0.00
-1.00,2.01,-0.03,-0.00,-0.03
-1.00,2.02,0.02,0.00,0.01
-1.00,1.96,-0.00,-0.00,-0.00
-1.00,1.90,0.01,0.00,0.00
-1.00,1.77,-0.01,-0.00,-0.00
-1.00,1.71,0.03,0.00,0.02
-1.00,1.57,-0.01,-0.00,-0.00
-1.00,1.54,0.02,0.00,0.01
-1.00,1.50,-0.01,-0.00,-0.00
-1.00,1.53,-0.00,-0.00,-0.00
-1.00,1.52,-0.04,-0.00,-0.06
-1.00,1.58,0.00,0.00,0.00
-1.00,1.57,-0.03,-0.00,-0.02
-1.00,1.61,0.02,0.00,0.01
-1.00,1.57,-0.00,-0.00,-0.00
-1.00,1.62,0.04,0.00,0.08
-1.00,1.61,-0.00,-0.00,-0.00
-1.00,1.67,0.02,0.00,0.00
-1.00,1.66,-0.02,-0.00,-0.01
-1.00,1.71,0.01,0.00,0.00
-1.00,1.70,-0.02,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.76,0.02,0.00,0.01
-1.00,1.71,-0.02,-0.00,-0.01
-1.00,1.74,0.03,0.00,0.02
-1.00,1.70,-0.02,-0.00,-0.00
-1.00,1.71,0.01,0.00,0.00
-1.00,1.66,-0.02,-0.00,-0.00
-1.00,1.69,0.02,0.00,0.01
-1.00,1.65,-0.02,-0.00,-0.01
-1.00,1.67,0.01,0.00,0.00
-1.00,1.66,-0.01,-0.00,-0.00
-1.00,1.72,0.02,0.00,0.00
-1.00,1.68,-0.03,-0.00,-0.03
-1.00,1.74,0.02,0.00,0.01
-1.00,1.70,-0.02,-0.00,-0.01
-1.00,1.74,0.02,0.00,0.01
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.72,0.01,0.00,0.00
-1.00,1.69,-0.00,-0.00,-0.00
-1.00,1.73,0.02,0.00,0.01
-1.00,1.67,-0.03,-0.00,-0.02
-1.00,1.72,0.02,0.00,0.01
-1.00,1.70,-0.02,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.70,-0.02,-0.00,-0.01
-1.00,1.74,0.02,0.00,0.01
-1.00,1.71,-0.02,-0.00,-0.01
-1.00,1.74,0.02,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.74,0.01,0.00,0.00
-1.00,1.72,-0.01,-0.00,-0.00
-1.00,1.76,0.01,0.00,0.00
-1.00,1.72,-0.02,-0.00,-0.01
-1.00,1.75,0.02,0.00,0.01
-1.00,1.71,-0.02,-0.00,-0.01
-1.00,1.75,0.03,0.00,0.02
-1.00,1.73,-0.02,-0.00,-0.01
-1.00,1.77,0.02,0.00,0.00
-1.00,1.76,-0.02,-0.00,-0.01
-1.00,1.85,0.02,0.00,0.01
-1.00,1.79,-0.04,-0.00,-0.08
-1.00,1.75,0.00,0.00,0.00
-1.00,1.71,0.02,0.00,0.01
-1.00,1.72,0.04,0.00,0.05
-1.00,1.70,-0.01,-0.00,-0.00
-1.00,1.73,-0.00,-0.00,-0.00
-1.00,1.69,-0.04,-0.00,-0.05
-1.00,1.67,-0.00,-0.00,-0.00
-1.00,2.04,0.12,0.00,1.56
-1.00,2.65,0.04,0.00,0.05
-1.00,2.66,-0.28,-0.02,-23.13
-1.00,2.05,-0.25,-0.02,-15.22
-1.00,1.43,0.15,0.00,3.26
-1.00,1.41,0.46,0.10,96.01
-1.00,1.49,0.17,0.00,4.89
-1.00,1.54,-0.12,-0.00,-1.91
-1.00,1.53,-0.22,-0.01,-10.88
-1.00,1.61,-0.12,-0.00,-1.82
-1.00,1.63,-0.06,-0.00,-0.23
-1.00,1.70,0.03,0.00,0.02
-1.00,1.71,0.04,0.00,0.05
-1.00,1.77,0.07,0.00,0.34
-1.00,1.78,0.02,0.00,0.01
-1.00,1.82,0.03,0.00,0.02
-1.00,1.82,-0.01,-0.00,-0.00
-1.00,1.87,0.01,0.00,0.00
-1.00,1.90,-0.02,-0.00,-0.00
-1.00,1.96,-0.01,-0.00,-0.00
-1.00,1.97,-0.02,-0.00,-0.01
-1.00,2.02,0.00,0.00,0.00
-1.00,2.01,-0.02,-0.00,-0.01
-1.00,2.04,0.02,0.00,0.01
-1.00,2.00,-0.01,-0.00,-0.00
-1.00,1.99,0.02,0.00,0.00
-1.00,1.93,-0.01,-0.00,-0.00
-1.00,1.88,0.01,0.00,0.00
-1.00,1.75,-0.02,-0.00,-0.01
-1.00,1.70,0.03,0.00,0.02
-1.00,1.64,0.01,0.00,0.00
-1.00,1.57,-0.01,-0.00,-0.00
-1.00,1.51,-0.01,-0.00,-0.00
-1.00,1.52,0.01,0.00,0.00
-1.00,1.50,-0.02,-0.00,-0.00
-1.00,1.53,-0.00,-0.00,-0.00
-1.00,1.52,-0.02,-0.00,-0.01
-1.00,1.59,0.02,0.00,0.01
-1.00,1.62,-0.01,-0.00,-0.00
-1.00,1.63,-0.01,-0.00,-0.00
-1.00,1.62,0.00,0.00,0.00
-1.00,1.68,0.04,0.00,0.04
-1.00,1.68,-0.01,-0.00,-0.00
-1.00,1.69,-0.00,-0.00,-0.00
-1.00,1.68,-0.00,-0.00,-0.00
-1.00,1.74,0.02,0.00,0.01
-1.00,1.71,-0.03,-0.00,-0.04
-1.00,1.73,0.01,0.00,0.00
-1.00,1.72,-0.00,-0.00,-0.00
-1.00,1.75,0.02,0.00,0.01
-1.00,1.70,-0.03,-0.00,-0.02
-1.00,1.71,0.02,0.00,0.00
-1.00,1.68,-0.00,-0.00,-0.00
-1.00,1.69,0.01,0.00,0.00
