CON,ECG,ECG_Filtered,ZERO
-1.00,2.61,-0.08,-0.00
-1.00,2.65,-0.00,-0.00
-1.00,2.55,-0.06,-0.00
-1.00,2.56,0.02,0.00
-1.00,2.44,-0.03,-0.00
-1.00,2.37,0.02,0.00
-1.00,2.19,-0.01,-0.00
-1.00,2.09,0.04,0.00
-1.00,1.89,-0.01,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.80,-0.10,-0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.79,-0.03,-0.00
-1.00,1.84,0.05,0.00
-1.00,1.78,0.00,0.00
-1.00,1.83,0.05,0.00
-1.00,1.78,-0.01,-0.00
-1.00,1.86,0.03,0.00
-1.00,1.82,-0.04,-0.00
-1.00,1.90,0.02,0.00
-1.00,1.90,-0.03,-0.00
-1.00,1.98,0.02,0.00
-1.00,1.95,-0.03,-0.00
-1.00,2.01,0.03,0.00
-1.00,1.99,-0.01,-0.00
-1.00,2.03,0.02,0.00
-1.00,1.96,-0.02,-0.00
-1.00,1.99,0.03,0.00
-1.00,1.93,-0.02,-0.00
-1.00,1.92,0.01,0.00
-1.00,1.84,-0.02,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.83,-0.02,-0.00
-1.00,1.88,0.01,0.00
-1.00,1.83,-0.03,-0.00
-1.00,1.88,0.02,0.00
-1.00,1.77,-0.04,-0.00
-1.00,1.75,0.03,0.00
-1.00,1.66,0.00,0.00
-1.00,1.67,0.04,0.00
-1.00,1.55,-0.03,-0.00
-1.00,1.49,0.00,0.00
-1.00,1.38,-0.01,-0.00
-1.00,1.42,0.04,0.00
-1.00,1.66,0.05,0.00
-1.00,1.90,-0.05,-0.00
-1.00,1.63,-0.22,-0.01
-1.00,1.16,-0.05,-0.00
-1.00,0.88,0.20,0.01
-1.00,0.96,0.25,0.02
-1.00,0.99,-0.00,-0.00
-1.00,1.08,-0.11,-0.00
-1.00,1.09,-0.15,-0.00
-1.00,1.27,-0.03,-0.00
-1.00,1.40,-0.02,-0.00
-1.00,1.65,0.04,0.00
-1.00,1.82,-0.00,-0.00
-1.00,2.05,0.03,0.00
-1.00,2.18,-0.00,-0.00
-1.00,2.35,0.03,0.00
-1.00,2.45,0.00,0.00
-1.00,2.61,0.03,0.00
-1.00,2.64,-0.03,-0.00
-1.00,2.76,0.02,0.00
-1.00,2.73,-0.04,-0.00
-1.00,2.81,0.03,0.00
-1.00,2.77,-0.03,-0.00
-1.00,2.85,0.03,0.00
-1.00,2.78,-0.04,-0.00
-1.00,2.78,0.01,0.00
-1.00,2.62,-0.03,-0.00
-1.00,2.48,0.02,0.00
-1.00,2.27,0.01,0.00
-1.00,2.25,0.08,0.00
-1.00,2.13,-0.03,-0.00
-1.00,2.16,0.00,0.00
-1.00,2.11,-0.06,-0.00
-1.00,2.17,-0.00,-0.00
-1.00,2.08,-0.06,-0.00
-1.00,2.10,0.03,0.00
-1.00,2.03,0.01,0.00
-1.00,2.04,0.04,0.00
-1.00,1.97,-0.01,-0.00
-1.00,1.97,0.02,0.00
-1.00,1.89,-0.02,-0.00
-1.00,1.91,0.02,0.00
-1.00,1.82,-0.03,-0.00
-1.00,1.85,0.02,0.00
-1.00,1.80,-0.02,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.78,0.04,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.73,0.03,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.76,0.03,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.82,0.02,0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.95,0.01,0.00
-1.00,1.87,-0.06,-0.00
-1.00,1.92,0.04,0.00
-1.00,1.90,0.01,0.00
-1.00,1.99,0.04,0.00
-1.00,1.98,-0.03,-0.00
-1.00,2.09,0.02,0.00
-1.00,2.10,-0.04,-0.00
-1.00,2.15,0.00,0.00
-1.00,2.06,-0.03,-0.00
-1.00,2.05,0.04,0.00
-1.00,1.94,0.00,0.00
-1.00,1.89,0.04,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.81,0.03,0.00
-1.00,1.74,-0.04,-0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.60,-0.03,-0.00
-1.00,1.59,0.03,0.00
-1.00,1.81,0.08,0.00
-1.00,2.30,0.05,0.00
-1.00,2.24,-0.24,-0.01
-1.00,1.85,-0.16,-0.00
-1.00,1.43,0.10,0.00
-1.00,1.36,0.30,0.03
-1.00,1.34,0.12,0.00
-1.00,1.41,-0.04,-0.00
-1.00,1.39,-0.16,-0.00
-1.00,1.47,-0.09,-0.00
-1.00,1.54,-0.05,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.73,0.03,0.00
-1.00,1.81,0.08,0.00
-1.00,1.78,-0.00,-0.00
-1.00,1.82,0.01,0.00
-1.00,1.73,-0.05,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.78,0.04,0.00
-1.00,1.77,-0.05,-0.00
-1.00,1.82,-0.01,-0.00
-1.00,1.80,-0.02,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.81,-0.01,-0.00
-1.00,1.89,0.04,0.00
-1.00,1.95,-0.00,-0.00
-1.00,2.23,0.05,0.00
-1.00,2.44,-0.05,-0.00
-1.00,2.63,-0.06,-0.00
-1.00,2.70,-0.05,-0.00
-1.00,2.83,0.04,0.00
-1.00,2.82,0.02,0.00
-1.00,2.87,0.06,0.00
-1.00,2.82,0.01,0.00
-1.00,2.85,0.04,0.00
-1.00,2.78,-0.03,-0.00
-1.00,2.76,-0.00,-0.00
-1.00,2.62,-0.04,-0.00
-1.00,2.54,0.01,0.00
-1.00,2.37,-0.01,-0.00
-1.00,2.25,0.03,0.00
-1.00,2.03,-0.02,-0.00
-1.00,1.95,0.04,0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.39,-0.03,-0.00
-1.00,1.26,0.04,0.00
-1.00,1.11,0.01,0.00
-1.00,1.07,0.02,0.00
-1.00,1.01,-0.03,-0.00
-1.00,1.02,-0.01,-0.00
-1.00,0.97,-0.04,-0.00
-1.00,1.01,0.02,0.00
-1.00,0.99,-0.01,-0.00
-1.00,1.07,0.03,0.00
-1.00,1.06,-0.01,-0.00
-1.00,1.11,0.02,0.00
-1.00,1.13,-0.00,-0.00
-1.00,1.25,0.03,0.00
-1.00,1.30,-0.02,-0.00
-1.00,1.43,0.00,0.00
-1.00,1.48,-0.03,-0.00
-1.00,1.58,0.01,0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.76,0.04,0.00
-1.00,1.92,0.01,0.00
-1.00,2.24,0.03,0.00
-1.00,2.44,-0.07,-0.00
-1.00,2.61,-0.05,-0.00
-1.00,2.64,-0.04,-0.00
-1.00,2.69,0.05,0.00
-1.00,2.60,0.03,0.00
-1.00,2.59,0.07,0.00
-1.00,2.49,0.00,0.00
-1.00,2.47,0.02,0.00
-1.00,2.30,-0.06,-0.00
-1.00,2.13,-0.03,-0.00
-1.00,1.83,-0.03,-0.00
-1.00,1.66,0.06,0.00
-1.00,1.47,0.02,0.00
-1.00,1.40,0.02,0.00
-1.00,1.29,-0.04,-0.00
-1.00,1.22,-0.03,-0.00
-1.00,1.30,0.02,0.00
-1.00,1.82,0.11,0.00
-1.00,1.92,-0.19,-0.01
-1.00,1.69,-0.17,-0.01
-1.00,1.23,0.00,0.00
-1.00,1.19,0.31,0.03
-1.00,1.24,0.17,0.01
-1.00,1.35,-0.01,-0.00
-1.00,1.40,-0.14,-0.00
-1.00,1.54,-0.09,-0.00
-1.00,1.61,-0.08,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.94,0.01,0.00
-1.00,2.16,0.04,0.00
-1.00,2.22,-0.02,-0.00
-1.00,2.22,-0.00,-0.00
-1.00,2.00,-0.02,-0.00
-1.00,1.86,0.08,0.00
-1.00,1.67,0.05,0.00
-1.00,1.48,0.02,0.00
-1.00,1.29,-0.02,-0.00
-1.00,1.27,0.01,0.00
-1.00,1.21,-0.06,-0.00
-1.00,1.26,-0.03,-0.00
-1.00,1.27,-0.05,-0.00
-1.00,1.35,-0.00,-0.00
-1.00,1.39,-0.01,-0.00
-1.00,1.51,0.04,0.00
-1.00,1.53,-0.00,-0.00
-1.00,1.63,0.04,0.00
-1.00,1.71,0.02,0.00
-1.00,1.85,0.02,0.00
-1.00,1.89,-0.04,-0.00
-1.00,2.02,0.02,0.00
-1.00,2.20,0.01,0.00
-1.00,2.47,0.01,0.00
-1.00,2.61,-0.07,-0.00
-1.00,2.79,-0.01,-0.00
-1.00,2.81,-0.03,-0.00
-1.00,2.86,0.04,0.00
-1.00,2.79,0.01,0.00
-1.00,2.76,0.05,0.00
-1.00,2.63,-0.00,-0.00
-1.00,2.61,0.03,0.00
-1.00,2.50,-0.03,-0.00
-1.00,2.47,-0.00,-0.00
-1.00,2.36,-0.04,-0.00
-1.00,2.32,0.00,0.00
-1.00,2.17,-0.03,-0.00
-1.00,1.95,-0.01,-0.00
-1.00,1.52,-0.03,-0.00
-1.00,1.26,0.11,0.00
-1.00,0.94,0.04,0.00
-1.00,0.62,-0.00,-0.00
-1.00,0.37,-0.00,-0.00
-1.00,0.28,0.01,0.00
-1.00,0.18,-0.06,-0.00
-1.00,0.22,-0.02,-0.00
-1.00,0.32,-0.02,-0.00
-1.00,0.51,-0.01,-0.00
-1.00,0.56,-0.06,-0.00
-1.00,0.70,0.03,0.00
-1.00,0.79,0.03,0.00
-1.00,0.95,0.06,0.00
-1.00,1.07,0.01,0.00
-1.00,1.24,0.02,0.00
-1.00,1.36,-0.02,-0.00
-1.00,1.52,-0.01,-0.00
-1.00,1.60,-0.03,-0.00
-1.00,1.79,0.03,0.00
-1.00,2.00,0.01,0.00
-1.00,2.28,0.00,0.00
-1.00,2.40,-0.07,-0.00
-1.00,2.57,0.00,0.00
-1.00,2.62,-0.01,-0.00
-1.00,2.69,0.04,0.00
-1.00,2.63,0.00,0.00
-1.00,2.65,0.05,0.00
-1.00,2.56,-0.01,-0.00
-1.00,2.56,0.02,0.00
-1.00,2.44,-0.04,-0.00
-1.00,2.42,0.01,0.00
-1.00,2.37,-0.02,-0.00
-1.00,2.43,0.02,0.00
-1.00,2.36,-0.06,-0.00
-1.00,2.39,0.01,0.00
-1.00,2.34,-0.02,-0.00
-1.00,2.37,0.03,0.00
-1.00,2.29,-0.01,-0.00
-1.00,2.29,0.03,0.00
-1.00,2.19,-0.02,-0.00
-1.00,2.12,0.01,0.00
-1.00,2.17,0.05,0.00
-1.00,2.71,0.13,0.00
-1.00,2.86,-0.20,-0.01
-1.00,2.68,-0.21,-0.01
-1.00,2.18,-0.06,-0.00
-1.00,2.09,0.29,0.02
-1.00,2.07,0.19,0.01
-1.00,2.11,0.01,0.00
-1.00,2.05,-0.13,-0.00
-1.00,2.06,-0.09,-0.00
-1.00,2.00,-0.07,-0.00
-1.00,2.03,0.02,0.00
-1.00,2.00,0.00,0.00
-1.00,2.11,0.06,0.00
-1.00,2.13,-0.01,-0.00
-1.00,2.20,0.01,0.00
-1.00,2.19,-0.02,-0.00
-1.00,2.25,0.02,0.00
-1.00,2.21,-0.01,-0.00
-1.00,2.21,0.02,0.00
-1.00,2.18,0.01,0.00
-1.00,2.27,0.04,0.00
-1.00,2.24,-0.05,-0.00
-1.00,2.29,-0.00,-0.00
-1.00,2.24,-0.03,-0.00
-1.00,2.25,0.02,0.00
-1.00,2.17,-0.01,-0.00
-1.00,2.17,0.03,0.00
-1.00,2.05,-0.02,-0.00
-1.00,2.05,0.03,0.00
-1.00,1.98,-0.01,-0.00
-1.00,2.04,0.02,0.00
-1.00,2.02,-0.04,-0.00
-1.00,2.12,0.01,0.00
-1.00,2.20,-0.01,-0.00
-1.00,2.44,0.02,0.00
-1.00,2.59,-0.04,-0.00
-1.00,2.76,-0.02,-0.00
-1.00,2.82,-0.03,-0.00
-1.00,2.92,0.04,0.00
-1.00,2.90,0.01,0.00
-1.00,2.97,0.06,0.00
-1.00,2.94,-0.01,-0.00
-1.00,2.96,0.01,0.00
-1.00,2.88,-0.04,-0.00
-1.00,2.87,0.01,0.00
-1.00,2.77,-0.03,-0.00
-1.00,2.74,0.02,0.00
-1.00,2.67,-0.01,-0.00
-1.00,2.68,0.01,0.00
-1.00,2.56,-0.04,-0.00
-1.00,2.56,0.03,0.00
-1.00,2.55,0.00,0.00
-1.00,2.54,-0.01,-0.00
-1.00,2.43,-0.04,-0.00
-1.00,2.39,0.02,0.00
-1.00,2.30,0.01,0.00
-1.00,2.26,0.03,0.00
-1.00,2.17,-0.01,-0.00
-1.00,2.15,0.01,0.00
-1.00,2.06,-0.02,-0.00
-1.00,2.02,0.01,0.00
-1.00,1.93,-0.02,-0.00
-1.00,1.92,0.02,0.00
-1.00,1.83,-0.02,-0.00
-1.00,1.83,0.02,0.00
-1.00,1.78,-0.01,-0.00
-1.00,1.81,0.01,0.00
-1.00,1.72,-0.04,-0.00
-1.00,1.75,0.03,0.00
-1.00,1.68,-0.02,-0.00
-1.00,1.70,0.03,0.00
-1.00,1.66,-0.01,-0.00
-1.00,1.71,0.02,0.00
-1.00,1.68,-0.03,-0.00
-1.00,1.71,0.01,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.68,0.03,0.00
-1.00,1.64,-0.01,-0.00
-1.00,1.70,0.03,0.00
-1.00,1.67,-0.03,-0.00
-1.00,1.71,0.01,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.74,0.00,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.72,0.02,0.00
-1.00,1.67,-0.01,-0.00
-1.00,1.73,0.04,0.00
-1.00,1.69,-0.03,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.79,0.01,0.00
-1.00,2.30,0.14,0.00
-1.00,2.50,-0.14,-0.00
-1.00,2.34,-0.19,-0.01
-1.00,1.77,-0.09,-0.00
-1.00,1.59,0.28,0.02
-1.00,1.58,0.23,0.01
-1.00,1.62,0.02,0.00
-1.00,1.56,-0.15,-0.00
-1.00,1.59,-0.10,-0.00
-1.00,1.55,-0.09,-0.00
-1.00,1.59,0.01,0.00
-1.00,1.57,0.01,0.00
-1.00,1.64,0.05,0.00
-1.00,1.64,0.01,0.00
-1.00,1.72,0.04,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.82,-0.02,-0.00
-1.00,1.87,0.00,0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.96,0.04,0.00
-1.00,2.00,-0.02,-0.00
-1.00,2.09,-0.00,-0.00
-1.00,2.07,-0.04,-0.00
-1.00,2.12,0.02,0.00
-1.00,2.05,-0.01,-0.00
-1.00,2.03,0.03,0.00
-1.00,1.92,-0.01,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.68,0.02,0.00
-1.00,1.60,-0.01,-0.00
-1.00,1.60,0.01,0.00
-1.00,1.55,-0.04,-0.00
-1.00,1.58,0.00,0.00
-1.00,1.55,-0.03,-0.00
-1.00,1.60,0.02,0.00
-1.00,1.55,-0.02,-0.00
-1.00,1.57,0.03,0.00
-1.00,1.53,-0.00,-0.00
-1.00,1.59,0.03,0.00
-1.00,1.55,-0.02,-0.00
-1.00,1.59,0.01,0.00
-1.00,1.58,-0.01,-0.00
-1.00,1.65,0.01,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.66,-0.03,-0.00
-1.00,1.68,0.06,0.00
-1.00,1.65,0.02,0.00
-1.00,1.70,0.02,0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.72,-0.03,-0.00
-1.00,1.79,0.03,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.89,0.03,0.00
-1.00,1.85,-0.04,-0.00
-1.00,1.92,0.03,0.00
-1.00,1.89,-0.02,-0.00
-1.00,1.92,0.02,0.00
-1.00,1.88,-0.01,-0.00
-1.00,1.92,0.02,0.00
-1.00,1.85,-0.03,-0.00
-1.00,1.84,0.01,0.00
-1.00,1.68,-0.04,-0.00
-1.00,1.53,0.02,0.00
-1.00,1.31,0.01,0.00
-1.00,1.13,0.04,0.00
-1.00,0.88,-0.00,-0.00
-1.00,0.70,0.01,0.00
-1.00,0.49,-0.01,-0.00
-1.00,0.34,-0.01,-0.00
-1.00,0.15,-0.03,-0.00
-1.00,0.04,0.01,0.00
-1.00,0.01,0.01,0.00
-1.00,0.01,-0.01,-0.00
-1.00,0.00,-0.03,-0.00
-1.00,0.00,-0.01,-0.00
-1.00,0.01,0.01,0.00
-1.00,0.17,0.05,0.00
-1.00,0.28,-0.01,-0.00
-1.00,0.50,0.01,0.00
-1.00,0.65,-0.03,-0.00
-1.00,0.86,-0.00,-0.00
-1.00,1.00,-0.02,-0.00
-1.00,1.21,0.03,0.00
-1.00,1.36,0.00,0.00
-1.00,1.58,0.03,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.83,-0.00,-0.00
-1.00,1.97,0.02,0.00
-1.00,2.56,0.13,0.00
-1.00,2.75,-0.15,-0.00
-1.00,2.56,-0.19,-0.01
-1.00,1.97,-0.07,-0.00
-1.00,1.81,0.31,0.03
-1.00,1.78,0.21,0.01
-1.00,1.80,0.00,0.00
-1.00,1.73,-0.16,-0.00
-1.00,1.76,-0.10,-0.00
-1.00,1.74,-0.08,-0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.70,-0.00,-0.00
-1.00,1.74,0.07,0.00
-1.00,1.70,0.02,0.00
-1.00,1.70,0.03,0.00
-1.00,1.56,-0.03,-0.00
-1.00,1.54,0.04,0.00
-1.00,1.45,-0.01,-0.00
-1.00,1.44,0.01,0.00
-1.00,1.33,-0.04,-0.00
-1.00,1.30,0.00,0.00
-1.00,1.19,-0.02,-0.00
-1.00,1.14,0.02,0.00
-1.00,1.07,-0.00,-0.00
-1.00,1.09,0.02,0.00
-1.00,1.02,-0.03,-0.00
-1.00,1.05,0.01,0.00
-1.00,0.99,-0.03,-0.00
-1.00,1.09,0.04,0.00
-1.00,1.12,-0.01,-0.00
-1.00,1.22,-0.00,-0.00
-1.00,1.16,-0.05,-0.00
-1.00,1.03,-0.01,-0.00
-1.00,0.58,-0.05,-0.00
-1.00,0.15,0.09,0.00
-1.00,0.03,0.19,0.01
-1.00,0.00,0.04,0.00
-1.00,0.00,-0.09,-0.00
-1.00,0.00,-0.13,-0.00
-1.00,0.00,-0.09,-0.00
-1.00,0.00,-0.02,-0.00
-1.00,0.00,0.03,0.00
-1.00,0.00,0.05,0.00
-1.00,0.00,0.04,0.00
-1.00,0.00,0.03,0.00
-1.00,0.00,0.01,0.00
-1.00,0.00,-0.00,-0.00
-1.00,0.00,-0.01,-0.00
-1.00,0.15,0.03,0.00
-1.00,0.25,-0.04,-0.00
-1.00,0.44,-0.02,-0.00
-1.00,0.47,-0.07,-0.00
-1.00,0.67,0.04,0.00
-1.00,0.87,0.02,0.00
-1.00,1.24,0.05,0.00
-1.00,1.53,-0.04,-0.00
-1.00,1.91,-0.02,-0.00
-1.00,2.15,-0.06,-0.00
-1.00,2.40,0.01,0.00
-1.00,2.49,-0.01,-0.00
-1.00,2.62,0.06,0.00
-1.00,2.61,0.01,0.00
-1.00,2.66,0.05,0.00
-1.00,2.58,-0.02,-0.00
-1.00,2.69,0.05,0.00
-1.00,2.64,-0.06,-0.00
-1.00,2.72,-0.01,-0.00
-1.00,2.69,-0.05,-0.00
-1.00,2.75,0.01,0.00
-1.00,2.68,-0.03,-0.00
-1.00,2.74,0.05,0.00
-1.00,2.73,-0.00,-0.00
-1.00,2.84,0.03,0.00
-1.00,2.70,-0.08,-0.00
-1.00,2.55,-0.01,-0.00
-1.00,2.17,-0.02,-0.00
-1.00,1.82,0.07,0.00
-1.00,1.37,0.04,0.00
-1.00,0.98,0.05,0.00
-1.00,0.53,-0.02,-0.00
-1.00,0.23,0.01,0.00
-1.00,0.08,-0.01,-0.00
-1.00,0.10,-0.03,-0.00
-1.00,0.06,-0.11,-0.00
-1.00,0.18,-0.03,-0.00
-1.00,0.21,-0.04,-0.00
-1.00,0.43,0.07,0.00
-1.00,0.72,0.05,0.00
-1.00,1.16,0.05,0.00
-1.00,1.52,-0.05,-0.00
-1.00,2.01,0.01,0.00
-1.00,2.41,-0.04,-0.00
-1.00,2.85,0.01,0.00
-1.00,3.32,0.03,0.00
-1.00,4.16,0.12,0.00
-1.00,4.43,-0.19,-0.01
-1.00,4.22,-0.18,-0.01
-1.00,3.54,-0.02,-0.00
-1.00,3.17,0.34,0.04
-1.00,2.76,0.21,0.01
-1.00,2.65,0.11,0.00
-1.00,2.54,-0.13,-0.00
-1.00,2.61,-0.16,-0.00
-1.00,2.56,-0.21,-0.01
-1.00,2.65,-0.06,-0.00
-1.00,2.63,-0.03,-0.00
-1.00,2.78,0.10,0.00
-1.00,2.88,0.06,0.00
-1.00,3.09,0.07,0.00
-1.00,3.18,-0.02,-0.00
-1.00,3.25,-0.01,-0.00
-1.00,3.14,-0.03,-0.00
-1.00,3.25,0.09,0.00
-1.00,3.36,0.03,0.00
-1.00,3.65,0.02,0.00
-1.00,3.92,-0.07,-0.00
-1.00,4.23,-0.07,-0.00
-1.00,4.32,-0.10,-0.00
-1.00,4.48,0.03,0.00
-1.00,4.49,0.03,0.00
-1.00,4.44,0.05,0.00
-1.00,4.20,0.01,0.00
-1.00,3.99,0.06,0.00
-1.00,3.64,0.01,0.00
-1.00,3.40,0.05,0.00
-1.00,3.09,-0.03,-0.00
-1.00,2.94,-0.00,-0.00
-1.00,2.74,-0.06,-0.00
-1.00,2.66,-0.02,-0.00
-1.00,2.53,-0.05,-0.00
-1.00,2.58,0.03,0.00
-1.00,2.57,-0.02,-0.00
-1.00,2.68,0.02,0.00
-1.00,2.70,-0.03,-0.00
-1.00,2.79,0.02,0.00
-1.00,2.79,-0.00,-0.00
-1.00,2.85,0.04,0.00
-1.00,2.80,-0.01,-0.00
-1.00,2.82,0.03,0.00
-1.00,2.69,-0.03,-0.00
-1.00,2.63,0.02,0.00
-1.00,2.51,-0.00,-0.00
-1.00,2.45,0.02,0.00
-1.00,2.30,-0.03,-0.00
-1.00,2.21,0.00,0.00
-1.00,2.06,-0.02,-0.00
-1.00,1.99,0.02,0.00
-1.00,1.87,-0.02,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.75,-0.03,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.77,-0.01,-0.00
-1.00,1.86,0.04,0.00
-1.00,1.84,-0.02,-0.00
-1.00,1.89,0.02,0.00
-1.00,1.86,-0.02,-0.00
-1.00,1.92,0.03,0.00
-1.00,1.87,-0.02,-0.00
-1.00,1.95,0.03,0.00
-1.00,1.98,-0.01,-0.00
-1.00,2.12,0.01,0.00
-1.00,2.19,-0.04,-0.00
-1.00,2.26,-0.02,-0.00
-1.00,2.21,-0.03,-0.00
-1.00,2.24,0.05,0.00
-1.00,2.20,0.02,0.00
-1.00,2.17,0.02,0.00
-1.00,2.10,-0.00,-0.00
-1.00,2.16,0.04,0.00
-1.00,2.09,-0.05,-0.00
-1.00,2.14,0.01,0.00
-1.00,2.08,-0.04,-0.00
-1.00,2.09,0.01,0.00
-1.00,2.02,-0.01,-0.00
-1.00,1.98,0.02,0.00
-1.00,1.90,0.00,0.00
-1.00,1.89,0.03,0.00
-1.00,1.83,-0.01,-0.00
-1.00,1.86,0.01,0.00
-1.00,1.81,-0.04,-0.00
-1.00,1.80,-0.00,-0.00
-1.00,1.81,0.00,0.00
-1.00,2.34,0.14,0.00
-1.00,2.51,-0.15,-0.00
-1.00,2.32,-0.20,-0.01
-1.00,1.74,-0.08,-0.00
-1.00,1.61,0.31,0.03
-1.00,1.64,0.22,0.01
-1.00,1.74,0.01,0.00
-1.00,1.67,-0.18,-0.01
-1.00,1.72,-0.09,-0.00
-1.00,1.69,-0.07,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.69,0.00,0.00
-1.00,1.73,0.06,0.00
-1.00,1.68,0.01,0.00
-1.00,1.68,0.03,0.00
-1.00,1.56,-0.02,-0.00
-1.00,1.60,0.05,0.00
-1.00,1.56,-0.02,-0.00
-1.00,1.59,-0.00,-0.00
-1.00,1.58,-0.03,-0.00
-1.00,1.67,0.01,0.00
-1.00,1.68,-0.03,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.86,-0.00,-0.00
-1.00,2.09,0.04,0.00
-1.00,2.18,-0.05,-0.00
-1.00,2.25,-0.03,-0.00
-1.00,2.14,-0.04,-0.00
-1.00,2.08,0.06,0.00
-1.00,1.94,0.04,0.00
-1.00,1.91,0.07,0.00
-1.00,1.82,-0.02,-0.00
-1.00,1.84,-0.01,-0.00
-1.00,1.76,-0.07,-0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.76,-0.03,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.78,0.03,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.73,0.03,0.00
-1.00,1.66,-0.01,-0.00
-1.00,1.71,0.04,0.00
-1.00,1.69,-0.02,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.74,-0.05,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.77,-0.00,-0.00
-1.00,1.85,0.03,0.00
-1.00,1.81,-0.03,-0.00
-1.00,1.87,0.02,0.00
-1.00,1.84,-0.02,-0.00
-1.00,1.87,0.02,0.00
-1.00,1.80,-0.02,-0.00
-1.00,1.82,0.03,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.62,-0.02,-0.00
-1.00,1.33,-0.03,-0.00
-1.00,1.14,0.07,0.00
-1.00,0.98,0.05,0.00
-1.00,0.96,0.04,0.00
-1.00,0.97,-0.04,-0.00
-1.00,1.07,-0.05,-0.00
-1.00,1.17,-0.06,-0.00
-1.00,1.32,-0.02,-0.00
-1.00,1.40,-0.03,-0.00
-1.00,1.52,0.03,0.00
-1.00,1.56,0.02,0.00
-1.00,1.67,0.06,0.00
-1.00,1.73,0.01,0.00
-1.00,1.82,0.02,0.00
-1.00,1.87,-0.02,-0.00
-1.00,2.04,0.02,0.00
-1.00,2.10,-0.05,-0.00
-1.00,2.21,-0.01,-0.00
-1.00,2.24,-0.02,-0.00
-1.00,2.26,0.00,0.00
-1.00,2.24,0.02,0.00
-1.00,2.35,0.06,0.00
-1.00,2.31,-0.03,-0.00
-1.00,2.32,-0.00,-0.00
-1.00,2.22,-0.03,-0.00
-1.00,2.19,0.03,0.00
-1.00,2.09,-0.00,-0.00
-1.00,2.10,0.03,0.00
-1.00,2.02,-0.03,-0.00
-1.00,2.00,0.00,0.00
-1.00,1.93,-0.02,-0.00
-1.00,1.96,0.02,0.00
-1.00,2.20,0.06,0.00
-1.00,2.61,0.01,0.00
-1.00,2.44,-0.25,-0.01
-1.00,1.96,-0.12,-0.00
-1.00,1.57,0.17,0.00
-1.00,1.60,0.31,0.03
-1.00,1.60,0.05,0.00
-1.00,1.62,-0.10,-0.00
-1.00,1.59,-0.15,-0.00
-1.00,1.61,-0.07,-0.00
-1.00,1.57,-0.04,-0.00
-1.00,1.61,0.04,0.00
-1.00,1.59,0.02,0.00
-1.00,1.67,0.06,0.00
